# Average annual utilization of renewable technologies, calculated using regional solar irradiance data and wind resource curves to adjust default assumptions
region,supplysector,subsector,stub.technology,year,capacity.factor
Argentina,electricity,solar,PV,2085,0.349277897629319
Colombia,electricity,solar,PV,2085,0.328260084626947
USA,electricity,solar,PV_storage,2085,0.300000418913827
Africa_Eastern,electricity,solar,PV_storage,2085,0.423545217293792
Africa_Northern,electricity,solar,PV_storage,2085,0.420298452019054
Africa_Southern,electricity,solar,PV_storage,2085,0.413312171926689
Africa_Western,electricity,solar,PV_storage,2085,0.410355731999424
Australia_NZ,electricity,solar,PV_storage,2085,0.408782478476069
Brazil,electricity,solar,PV_storage,2085,0.3700717411795
Canada,electricity,solar,PV_storage,2085,0.194671100520945
Central America and Caribbean,electricity,solar,PV_storage,2085,0.376998256661862
Central Asia,electricity,solar,PV_storage,2085,0.322013542507224
China,electricity,solar,PV_storage,2085,0.359827544136297
EU-12,electricity,solar,PV_storage,2085,0.248279353935209
EU-15,electricity,solar,PV_storage,2085,0.27477280333432
Ukraine,electricity,solar,PV_storage,2085,0.250255475707745
Europe_Non_EU,electricity,solar,PV_storage,2085,0.322450533991388
European Free Trade Association,electricity,solar,PV_storage,2085,0.164858628013487
India,electricity,solar,PV_storage,2085,0.371041078298838
Indonesia,electricity,solar,PV_storage,2085,0.347646864284487
Japan,electricity,solar,PV_storage,2085,0.283683089583856
Mexico,electricity,solar,PV_storage,2085,0.402648724648546
Middle East,electricity,solar,PV_storage,2085,0.410581920507976
Pakistan,electricity,solar,PV_storage,2085,0.389427775543704
Russia,electricity,solar,PV_storage,2085,0.195324527605263
South Africa,electricity,solar,PV_storage,2085,0.414219669811965
South America_Northern,electricity,solar,PV_storage,2085,0.364618992678519
South America_Southern,electricity,solar,PV_storage,2085,0.360988914280988
South Asia,electricity,solar,PV_storage,2085,0.382178483123193
South Korea,electricity,solar,PV_storage,2085,0.313840392314102
Southeast Asia,electricity,solar,PV_storage,2085,0.356593345374802
Taiwan,electricity,solar,PV_storage,2085,0.299937664527239
Argentina,electricity,solar,PV_storage,2085,0.349277897629319
Colombia,electricity,solar,PV_storage,2085,0.328260084626947
USA,electricity,solar,PV,2090,0.300000418913827
Africa_Eastern,electricity,solar,PV,2090,0.423545217293792
Africa_Northern,electricity,solar,PV,2090,0.420298452019054
Africa_Southern,electricity,solar,PV,2090,0.413312171926689
Africa_Western,electricity,solar,PV,2090,0.410355731999424
Australia_NZ,electricity,solar,PV,2090,0.408782478476069
Brazil,electricity,solar,PV,2090,0.3700717411795
Canada,electricity,solar,PV,2090,0.194671100520945
Central America and Caribbean,electricity,solar,PV,2090,0.376998256661862
Central Asia,electricity,solar,PV,2090,0.322013542507224
China,electricity,solar,PV,2090,0.359827544136297
EU-12,electricity,solar,PV,2090,0.248279353935209
EU-15,electricity,solar,PV,2090,0.27477280333432
Ukraine,electricity,solar,PV,2090,0.250255475707745
Europe_Non_EU,electricity,solar,PV,2090,0.322450533991388
European Free Trade Association,electricity,solar,PV,2090,0.164858628013487
India,electricity,solar,PV,2090,0.371041078298838
Indonesia,electricity,solar,PV,2090,0.347646864284487
Japan,electricity,solar,PV,2090,0.283683089583856
Mexico,electricity,solar,PV,2090,0.402648724648546
Middle East,electricity,solar,PV,2090,0.410581920507976
Pakistan,electricity,solar,PV,2090,0.389427775543704
Russia,electricity,solar,PV,2090,0.195324527605263
South Africa,electricity,solar,PV,2090,0.414219669811965
South America_Northern,electricity,solar,PV,2090,0.364618992678519
South America_Southern,electricity,solar,PV,2090,0.360988914280988
South Asia,electricity,solar,PV,2090,0.382178483123193
South Korea,electricity,solar,PV,2090,0.313840392314102
Southeast Asia,electricity,solar,PV,2090,0.356593345374802
Taiwan,electricity,solar,PV,2090,0.299937664527239
Argentina,electricity,solar,PV,2090,0.349277897629319
Colombia,electricity,solar,PV,2090,0.328260084626947
USA,electricity,solar,PV_storage,2090,0.300000418913827
Africa_Eastern,electricity,solar,PV_storage,2090,0.423545217293792
Africa_Northern,electricity,solar,PV_storage,2090,0.420298452019054
Africa_Southern,electricity,solar,PV_storage,2090,0.413312171926689
Africa_Western,electricity,solar,PV_storage,2090,0.410355731999424
Australia_NZ,electricity,solar,PV_storage,2090,0.408782478476069
Brazil,electricity,solar,PV_storage,2090,0.3700717411795
Canada,electricity,solar,PV_storage,2090,0.194671100520945
Central America and Caribbean,electricity,solar,PV_storage,2090,0.376998256661862
Central Asia,electricity,solar,PV_storage,2090,0.322013542507224
China,electricity,solar,PV_storage,2090,0.359827544136297
EU-12,electricity,solar,PV_storage,2090,0.248279353935209
EU-15,electricity,solar,PV_storage,2090,0.27477280333432
Ukraine,electricity,solar,PV_storage,2090,0.250255475707745
Europe_Non_EU,electricity,solar,PV_storage,2090,0.322450533991388
European Free Trade Association,electricity,solar,PV_storage,2090,0.164858628013487
India,electricity,solar,PV_storage,2090,0.371041078298838
Indonesia,electricity,solar,PV_storage,2090,0.347646864284487
Japan,electricity,solar,PV_storage,2090,0.283683089583856
Mexico,electricity,solar,PV_storage,2090,0.402648724648546
Middle East,electricity,solar,PV_storage,2090,0.410581920507976
Pakistan,electricity,solar,PV_storage,2090,0.389427775543704
Russia,electricity,solar,PV_storage,2090,0.195324527605263
South Africa,electricity,solar,PV_storage,2090,0.414219669811965
South America_Northern,electricity,solar,PV_storage,2090,0.364618992678519
South America_Southern,electricity,solar,PV_storage,2090,0.360988914280988
South Asia,electricity,solar,PV_storage,2090,0.382178483123193
South Korea,electricity,solar,PV_storage,2090,0.313840392314102
Southeast Asia,electricity,solar,PV_storage,2090,0.356593345374802
Taiwan,electricity,solar,PV_storage,2090,0.299937664527239
Argentina,electricity,solar,PV_storage,2090,0.349277897629319
Colombia,electricity,solar,PV_storage,2090,0.328260084626947
USA,electricity,solar,PV,2095,0.300000418913827
Africa_Eastern,electricity,solar,PV,2095,0.423545217293792
Africa_Northern,electricity,solar,PV,2095,0.420298452019054
Africa_Southern,electricity,solar,PV,2095,0.413312171926689
Africa_Western,electricity,solar,PV,2095,0.410355731999424
Australia_NZ,electricity,solar,PV,2095,0.408782478476069
Brazil,electricity,solar,PV,2095,0.3700717411795
Canada,electricity,solar,PV,2095,0.194671100520945
Central America and Caribbean,electricity,solar,PV,2095,0.376998256661862
Central Asia,electricity,solar,PV,2095,0.322013542507224
China,electricity,solar,PV,2095,0.359827544136297
EU-12,electricity,solar,PV,2095,0.248279353935209
EU-15,electricity,solar,PV,2095,0.27477280333432
Ukraine,electricity,solar,PV,2095,0.250255475707745
Europe_Non_EU,electricity,solar,PV,2095,0.322450533991388
European Free Trade Association,electricity,solar,PV,2095,0.164858628013487
India,electricity,solar,PV,2095,0.371041078298838
Indonesia,electricity,solar,PV,2095,0.347646864284487
Japan,electricity,solar,PV,2095,0.283683089583856
Mexico,electricity,solar,PV,2095,0.402648724648546
Middle East,electricity,solar,PV,2095,0.410581920507976
Pakistan,electricity,solar,PV,2095,0.389427775543704
Russia,electricity,solar,PV,2095,0.195324527605263
South Africa,electricity,solar,PV,2095,0.414219669811965
South America_Northern,electricity,solar,PV,2095,0.364618992678519
South America_Southern,electricity,solar,PV,2095,0.360988914280988
South Asia,electricity,solar,PV,2095,0.382178483123193
South Korea,electricity,solar,PV,2095,0.313840392314102
Southeast Asia,electricity,solar,PV,2095,0.356593345374802
Taiwan,electricity,solar,PV,2095,0.299937664527239
Argentina,electricity,solar,PV,2095,0.349277897629319
Colombia,electricity,solar,PV,2095,0.328260084626947
USA,electricity,solar,PV_storage,2095,0.300000418913827
Africa_Eastern,electricity,solar,PV_storage,2095,0.423545217293792
Africa_Northern,electricity,solar,PV_storage,2095,0.420298452019054
Africa_Southern,electricity,solar,PV_storage,2095,0.413312171926689
Africa_Western,electricity,solar,PV_storage,2095,0.410355731999424
Australia_NZ,electricity,solar,PV_storage,2095,0.408782478476069
Brazil,electricity,solar,PV_storage,2095,0.3700717411795
Canada,electricity,solar,PV_storage,2095,0.194671100520945
Central America and Caribbean,electricity,solar,PV_storage,2095,0.376998256661862
Central Asia,electricity,solar,PV_storage,2095,0.322013542507224
China,electricity,solar,PV_storage,2095,0.359827544136297
EU-12,electricity,solar,PV_storage,2095,0.248279353935209
EU-15,electricity,solar,PV_storage,2095,0.27477280333432
Ukraine,electricity,solar,PV_storage,2095,0.250255475707745
Europe_Non_EU,electricity,solar,PV_storage,2095,0.322450533991388
European Free Trade Association,electricity,solar,PV_storage,2095,0.164858628013487
India,electricity,solar,PV_storage,2095,0.371041078298838
Indonesia,electricity,solar,PV_storage,2095,0.347646864284487
Japan,electricity,solar,PV_storage,2095,0.283683089583856
Mexico,electricity,solar,PV_storage,2095,0.402648724648546
Middle East,electricity,solar,PV_storage,2095,0.410581920507976
Pakistan,electricity,solar,PV_storage,2095,0.389427775543704
Russia,electricity,solar,PV_storage,2095,0.195324527605263
South Africa,electricity,solar,PV_storage,2095,0.414219669811965
South America_Northern,electricity,solar,PV_storage,2095,0.364618992678519
South America_Southern,electricity,solar,PV_storage,2095,0.360988914280988
South Asia,electricity,solar,PV_storage,2095,0.382178483123193
South Korea,electricity,solar,PV_storage,2095,0.313840392314102
Southeast Asia,electricity,solar,PV_storage,2095,0.356593345374802
Taiwan,electricity,solar,PV_storage,2095,0.299937664527239
Argentina,electricity,solar,PV_storage,2095,0.349277897629319
Colombia,electricity,solar,PV_storage,2095,0.328260084626947
USA,electricity,solar,PV,2100,0.300000418913827
Africa_Eastern,electricity,solar,PV,2100,0.423545217293792
Africa_Northern,electricity,solar,PV,2100,0.420298452019054
Africa_Southern,electricity,solar,PV,2100,0.413312171926689
Africa_Western,electricity,solar,PV,2100,0.410355731999424
Australia_NZ,electricity,solar,PV,2100,0.408782478476069
Brazil,electricity,solar,PV,2100,0.3700717411795
Canada,electricity,solar,PV,2100,0.194671100520945
Central America and Caribbean,electricity,solar,PV,2100,0.376998256661862
Central Asia,electricity,solar,PV,2100,0.322013542507224
China,electricity,solar,PV,2100,0.359827544136297
EU-12,electricity,solar,PV,2100,0.248279353935209
EU-15,electricity,solar,PV,2100,0.27477280333432
Ukraine,electricity,solar,PV,2100,0.250255475707745
Europe_Non_EU,electricity,solar,PV,2100,0.322450533991388
European Free Trade Association,electricity,solar,PV,2100,0.164858628013487
India,electricity,solar,PV,2100,0.371041078298838
Indonesia,electricity,solar,PV,2100,0.347646864284487
Japan,electricity,solar,PV,2100,0.283683089583856
Mexico,electricity,solar,PV,2100,0.402648724648546
Middle East,electricity,solar,PV,2100,0.410581920507976
Pakistan,electricity,solar,PV,2100,0.389427775543704
Russia,electricity,solar,PV,2100,0.195324527605263
South Africa,electricity,solar,PV,2100,0.414219669811965
South America_Northern,electricity,solar,PV,2100,0.364618992678519
South America_Southern,electricity,solar,PV,2100,0.360988914280988
South Asia,electricity,solar,PV,2100,0.382178483123193
South Korea,electricity,solar,PV,2100,0.313840392314102
Southeast Asia,electricity,solar,PV,2100,0.356593345374802
Taiwan,electricity,solar,PV,2100,0.299937664527239
Argentina,electricity,solar,PV,2100,0.349277897629319
Colombia,electricity,solar,PV,2100,0.328260084626947
USA,electricity,solar,PV_storage,2100,0.300000418913827
Africa_Eastern,electricity,solar,PV_storage,2100,0.423545217293792
Africa_Northern,electricity,solar,PV_storage,2100,0.420298452019054
Africa_Southern,electricity,solar,PV_storage,2100,0.413312171926689
Africa_Western,electricity,solar,PV_storage,2100,0.410355731999424
Australia_NZ,electricity,solar,PV_storage,2100,0.408782478476069
Brazil,electricity,solar,PV_storage,2100,0.3700717411795
Canada,electricity,solar,PV_storage,2100,0.194671100520945
Central America and Caribbean,electricity,solar,PV_storage,2100,0.376998256661862
Central Asia,electricity,solar,PV_storage,2100,0.322013542507224
China,electricity,solar,PV_storage,2100,0.359827544136297
EU-12,electricity,solar,PV_storage,2100,0.248279353935209
EU-15,electricity,solar,PV_storage,2100,0.27477280333432
Ukraine,electricity,solar,PV_storage,2100,0.250255475707745
Europe_Non_EU,electricity,solar,PV_storage,2100,0.322450533991388
European Free Trade Association,electricity,solar,PV_storage,2100,0.164858628013487
India,electricity,solar,PV_storage,2100,0.371041078298838
Indonesia,electricity,solar,PV_storage,2100,0.347646864284487
Japan,electricity,solar,PV_storage,2100,0.283683089583856
Mexico,electricity,solar,PV_storage,2100,0.402648724648546
Middle East,electricity,solar,PV_storage,2100,0.410581920507976
Pakistan,electricity,solar,PV_storage,2100,0.389427775543704
Russia,electricity,solar,PV_storage,2100,0.195324527605263
South Africa,electricity,solar,PV_storage,2100,0.414219669811965
South America_Northern,electricity,solar,PV_storage,2100,0.364618992678519
South America_Southern,electricity,solar,PV_storage,2100,0.360988914280988
South Asia,electricity,solar,PV_storage,2100,0.382178483123193
South Korea,electricity,solar,PV_storage,2100,0.313840392314102
Southeast Asia,electricity,solar,PV_storage,2100,0.356593345374802
Taiwan,electricity,solar,PV_storage,2100,0.299937664527239
Argentina,electricity,solar,PV_storage,2100,0.349277897629319
Colombia,electricity,solar,PV_storage,2100,0.328260084626947
USA,electricity,solar,CSP,1975,0.250000123567131
Africa_Eastern,electricity,solar,CSP,1975,0.246298622528968
Africa_Northern,electricity,solar,CSP,1975,0.23711136375372
Africa_Southern,electricity,solar,CSP,1975,0.237479025058088
Africa_Western,electricity,solar,CSP,1975,0.243407250642143
Australia_NZ,electricity,solar,CSP,1975,0.231893253369818
Brazil,electricity,solar,CSP,1975,0.305748843875073
Canada,electricity,solar,CSP,1975,0.348881693968625
Central America and Caribbean,electricity,solar,CSP,1975,0.273711598155641
Central Asia,electricity,solar,CSP,1975,0.284725189782733
China,electricity,solar,CSP,1975,0.253152242562426
EU-12,electricity,solar,CSP,1975,0.251401430725238
EU-15,electricity,solar,CSP,1975,0.270475044849864
Ukraine,electricity,solar,CSP,1975,0.330465572806087
Europe_Non_EU,electricity,solar,CSP,1975,0.280005405610155
European Free Trade Association,electricity,solar,CSP,1975,0.00025
India,electricity,solar,CSP,1975,0.281168953279745
Indonesia,electricity,solar,CSP,1975,0.333299228536159
Japan,electricity,solar,CSP,1975,0.384107542683657
Mexico,electricity,solar,CSP,1975,0.252943549997605
Middle East,electricity,solar,CSP,1975,0.238139015188791
Pakistan,electricity,solar,CSP,1975,0.267051928677241
Russia,electricity,solar,CSP,1975,0.375458669979537
South Africa,electricity,solar,CSP,1975,0.221167551091183
South America_Northern,electricity,solar,CSP,1975,0.280587890076224
South America_Southern,electricity,solar,CSP,1975,0.240450016581028
South Asia,electricity,solar,CSP,1975,0.275112657843124
South Korea,electricity,solar,CSP,1975,0.339213181696283
Southeast Asia,electricity,solar,CSP,1975,0.279859452680639
Taiwan,electricity,solar,CSP,1975,0.401339283245279
Argentina,electricity,solar,CSP,1975,0.236884856848872
Colombia,electricity,solar,CSP,1975,0.324062612102241
USA,electricity,solar,CSP_storage,1975,0.500000123567131
Africa_Eastern,electricity,solar,CSP_storage,1975,0.496298622528968
Africa_Northern,electricity,solar,CSP_storage,1975,0.48711136375372
